,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
1694,144,CROCKERY,21,GENERAL MATERIAL,772030,07-Aug-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,65.0,,,,,12.0,41877,41877,WATER GLASS (GOOD QUALITY) FOR GUEST/CUSTOMER (Consumable-Local),NOS,780.0,0.0,,,,,25.0,3000.0,,38086160.02,,,783755340.3,
1695,144,CROCKERY,21,GENERAL MATERIAL,772030,07-Aug-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,1500.0,,,,,1.0,41878,41878,CUP/SAUCER (GOOD QUALITY) FOR GUEST/CUSTOMER (Consumable-Local),SET,1500.0,0.0,,,,,25.0,3000.0,,38086160.02,,,783755340.3,
1747,146,CUTTER,16,TOOLS & INSTRUMENTS,772030,07-Aug-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,650.0,,,,,2.0,28547,28547,"CUTTER (COPPER TUBE CUTTER) 1/8""-7/8"" DIAMOND (Consumable-Local)",NOS,1300.0,0.0,,,,,2.0,1300.0,,38086160.02,,,783755340.3,
1808,156,DISC,19,"HARDWARE MATERIAL, PIPE & FITTINGS",813561,15-Jan-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,108.0,,,,,100.0,35187,35187,"CUTTING DISK (M.S), 4""-1MM (RHODIUS) (Consumable-Local)",NOS,10800.0,0.0,,,,,100.0,10800.0,,38086160.02,,,783755340.3,
1841,159,DISPENSER,21,GENERAL MATERIAL,760623,08-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,590.0,,,,,20.0,7701,7701,LIQUID SOAP DISPENSER (Consumable-Local),NOS,11800.0,0.0,,,,,20.0,11800.0,,38086160.02,,,783755340.3,
1866,173,ELBOW,19,"HARDWARE MATERIAL, PIPE & FITTINGS",747061,03-Mar-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,113.0,,,,,12.0,14725,14725,"THREADED ELBOW 1"" (MS) (Consumable-Local)",PCS,1356.0,0.0,,,,,12.0,1356.0,,38086160.02,,,783755340.3,
1898,174,ELECTRODE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",813561,15-Jan-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,290.0,,,,,5.0,24270,24270,MS WELDING ELECTRODE # 12 (ZODIAN) (Consumable-Local),KGS,1450.0,0.0,,,,,5.0,1450.0,,38086160.02,,,783755340.3,
1963,189,FILE,20,STATIONARY,792240,23-Oct-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,88.2,,,,,2.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,176.4,30.0,,,,,5.0,392.4,,38086160.02,,,783755340.3,
1964,189,FILE,20,STATIONARY,792240,23-Oct-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,72.0,,,,,3.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,216.0,77.0,,,,,5.0,392.4,,38086160.02,,,783755340.3,
2178,202,GAS,21,GENERAL MATERIAL,859228,19-Jul-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,101.64,,,,,1.0,9583,9583,OXYGEN GAS CYLINDER REFILL LARGE (Consumable-Local),NOS,101.64,0.0,,,,,11.0,6601.64,,38086160.02,,,783755340.3,
2179,202,GAS,21,GENERAL MATERIAL,859228,19-Jul-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,650.0,,,,,10.0,7857,7857,LPG/FON GAS CYLINDER REFILL (Consumable-Local),KGS,6500.0,0.0,,,,,11.0,6601.64,,38086160.02,,,783755340.3,
2441,206,GENERAL,19,"HARDWARE MATERIAL, PIPE & FITTINGS",760623,08-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,55.0,,,,,24.0,7434,7434,"KUNDI JHABKA 3"" (Consumable-Local)",PCS,1320.0,0.0,,,,,24.0,1320.0,,38086160.02,,,783755340.3,
2478,206,GENERAL,21,GENERAL MATERIAL,760463,06-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,22000.0,,,FOR BLOCK C,,1.0,5665221001,5665221001,"SIREN (DOUBLE MOTOR SIREN MS-690 ,VOLTAGE: AC 230, CURRENT: 2 A) (NANZHOU) (---) (L-C) (Consumable-Local)",NOS,22000.0,0.0,,,,,1.0,22000.0,,38086160.02,,,783755340.3,
2479,206,GENERAL,21,GENERAL MATERIAL,760623,08-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,175.0,,,,,36.0,21124,21124,TEA CUP (Consumable-Local),PCS,6300.0,0.0,,,,,36.0,6300.0,,38086160.02,,,783755340.3,
2480,206,GENERAL,21,GENERAL MATERIAL,762137,13-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,175.0,,,,,6.0,21124,21124,TEA CUP (Consumable-Local),PCS,1050.0,0.0,,,,,6.0,1050.0,,38086160.02,,,783755340.3,
2570,206,GENERAL,21,GENERAL MATERIAL,792240,23-Oct-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,8.8,,,,,2.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,17.6,71.0,,,,,2.0,17.6,,38086160.02,,,783755340.3,
2880,211,GLOVES,21,GENERAL MATERIAL,760623,08-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,5200.0,,,,,5.0,22486,22486,MESH GLOVES (SS) (Consumable-Local),NOS,26000.0,0.0,,,,,5.0,26000.0,,38086160.02,,,783755340.3,
2926,217,GUAGE,18,MECHANICAL,859228,19-Jul-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,5800.0,,,,,1.0,7536321001,7536321001,GUAGE MANIFOLD R-410 (---) (L-C) (Consumable-Local),NOS,5800.0,1.0,,,,,4.0,12100.0,,38086160.02,,,783755340.3,
2927,217,GUAGE,18,MECHANICAL,859228,19-Jul-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,2100.0,,,,,3.0,38708,38708,"PRESSURE GUAGE NPT (0-10 BAR) 1/2"" DIA 4"", METAL BODY (USA) (Consumable-Local)",NOS,6300.0,3.0,,,,,4.0,12100.0,,38086160.02,,,783755340.3,
2997,228,HINGES,19,"HARDWARE MATERIAL, PIPE & FITTINGS",760623,08-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,1700.0,,,,,16.0,7055721001,7055721001,3D HINGES FOR DOOR (WHITE) WITH SCREWS. (---) (L-C) (Consumable-Local),NOS,27200.0,0.0,,,,,16.0,27200.0,,38086160.02,,,783755340.3,
3425,250,INVERTER,17,ELECTRICAL,772030,07-Aug-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,15784.0,,,,,1.0,22866,22866,INVERTER 0.75 KW 220V FOR DELTA MACHINE (Consumable-Local),NOS,15784.0,1.0,,,,,1.0,15784.0,,38086160.02,,,783755340.3,
3440,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,772030,07-Aug-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,80.0,,,,,40.0,41430,41430,HAND WASH (LIQUID) (Consumable-Local),LTR,3200.0,0.0,,,,,40.0,3200.0,,38086160.02,,,783755340.3,
3477,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,792240,23-Oct-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,85.0,,,,,1.0,14922,14922,TISSUE PAPER BOX ROSE PETAL (Consumable-Local),BOX,85.0,15.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3478,252,JANITORIAL/HOUSEHOLD,21,GENERAL MATERIAL,792240,23-Oct-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,185.0,,,,,1.0,22799,22799,AIR FRESHNER LOTION ADMIRE 400ML (Consumable-Local),BOT,185.0,14.0,,,,,2.0,270.0,,38086160.02,,,783755340.3,
3813,278,LOCK,19,"HARDWARE MATERIAL, PIPE & FITTINGS",760623,08-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,8000.0,,,,,2.0,18562,18562,"PANIC BAR, MODEL: 800, UNION, U.K, FOR EMERGENCY EXIT (Consumable-Local)",NOS,16000.0,3.0,,,,,2.0,16000.0,,38086160.02,,,783755340.3,
4220,289,MEASURING TAPE,16,TOOLS & INSTRUMENTS,833655,02-Apr-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,95.0,,,,,2.0,8176,8176,MEASURING TAPE 5 MTR (Consumable-Local),PCS,190.0,6.0,,,,,2.0,190.0,,38086160.02,,,783755340.3,
4248,295,METER,17,ELECTRICAL,772030,07-Aug-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,6200.0,,,,,1.0,46633,46633,TACHOMETER MODEL UT372 (Consumable-Local),NOS,6200.0,0.0,,,,,1.0,6200.0,,38086160.02,,,783755340.3,
4265,303,NAIL,19,"HARDWARE MATERIAL, PIPE & FITTINGS",772030,07-Aug-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,210.0,,,,,3.0,44570,44570,"STEEL NAIL 1"", 14 NO WITH HEAD (Consumable-Local)",KGS,630.0,0.0,,,,,6.0,1350.0,,38086160.02,,,783755340.3,
4266,303,NAIL,19,"HARDWARE MATERIAL, PIPE & FITTINGS",772030,07-Aug-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,240.0,,,,,3.0,44569,44569,"STEEL NAIL 1"", 17 NO WITH HEAD (Consumable-Local)",KGS,720.0,0.0,,,,,6.0,1350.0,,38086160.02,,,783755340.3,
4270,303,NAIL,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810607,04-Jan-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,220.0,,,,,12.0,8609,8609,"NAIL 2-1/2"" (Consumable-Local)",KGS,2640.0,0.0,,,,,66.0,13905.0,,38086160.02,,,783755340.3,
4271,303,NAIL,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810607,04-Jan-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,220.0,,,,,12.0,8606,8606,"NAIL WITH HEAD 1-1/4""17NO. (Consumable-Local)",KGS,2640.0,0.0,,,,,66.0,13905.0,,38086160.02,,,783755340.3,
4272,303,NAIL,19,"HARDWARE MATERIAL, PIPE & FITTINGS",810607,04-Jan-21,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,220.0,,,,,12.0,8605,8605,"NAIL 1-1/2"" X 17 NO. WITH HEAD (Consumable-Local)",KGS,2640.0,0.0,,,,,66.0,13905.0,,38086160.02,,,783755340.3,
