,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
7486,333,PIPE,18,MECHANICAL,877503,05-Oct-21,,,80007,80007,YTML-Wadding -UNIT 31 YTM 7 Bldg D-Ground Floor Wadding Unit-General--General,,,92.0,,,,,50.0,23026,23026,"COPPER PIPE 1/4"" 22-SWG CHINA (Consumable-Local)",RFT,4600.0,0.0,,,,,50.0,4600.0,,38086160.02,,,783755340.3,
7517,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",877503,05-Oct-21,,,80007,80007,YTML-Wadding -UNIT 31 YTM 7 Bldg D-Ground Floor Wadding Unit-General--General,,,240.0,,,,,50.0,27007,27007,"COPPER PIPE 1/2"" SWG-22 MULLER (Consumable-Local)",RFT,12000.0,50.0,,,,,50.0,12000.0,,38086160.02,,,783755340.3,
