,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
10727,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,8.4,,,,,6.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,50.4,252.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10728,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,5.000006536,,,,,1.0,22459,22459,SHARPNER DUX (Consumable-Local),NOS,5.000006536,41.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10729,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,37.0,,,,,1.0,14011,14011,"STEEL SCALE 12"" (Consumable-Local)",NOS,37.0,4.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10730,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,26.0,,,,,8.0,9810,9810,PEN (MARKER) DOLLER A-70 BLACK (Consumable-Local),NOS,208.0,150.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10731,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,28.12025485,,,,,1.0,13913,13913,STAPLER PIN 24/6 (Consumable-Local),PKT,28.12025485,8.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10732,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,129.0,,,,,1.0,22476,22476,CORRECTION PEN TYPE (UNI CORRECTION) (Consumable-Local),NOS,129.0,8.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10733,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,7.15,,,,,20.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,143.0,428.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10734,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,7.15,,,,,10.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,71.5,133.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10735,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,7.15,,,,,4.0,9797,9797,PEN (BALL PEN) DOLLER CLEAR STICK (RED) (Consumable-Local),NOS,28.6,14.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
10736,443,STATIONERY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,90.5,,,,,4.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,362.0,75.0,,,,,56.0,1062.620261,,38086160.02,,,783755340.3,
11230,489,TRAY,20,STATIONARY,873729,20-Sep-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,435.0,,,,,1.0,39897,39897,FILE LETTER TRAY (TABLE TRAY) (Consumable-Local),NOS,435.0,4.0,,,,,1.0,435.0,,38086160.02,,,783755340.3,
