,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
1997,189,FILE,20,STATIONARY,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,89.7721,,,,,15.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,1346.5815,70.0,,,,,46.0,4043.5815,,38086160.02,,,783755340.3,
1998,189,FILE,20,STATIONARY,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,72.0,,,,,6.0,5005,5005,FIBRE PAPER CLIP FILE (Consumable-Local),NOS,432.0,6.0,,,,,46.0,4043.5815,,38086160.02,,,783755340.3,
1999,189,FILE,20,STATIONARY,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,72.0,,,,,20.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,1440.0,58.0,,,,,46.0,4043.5815,,38086160.02,,,783755340.3,
2000,189,FILE,20,STATIONARY,808257,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,89.7721,,,,,5.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,448.8605,70.0,,,,,13.0,1024.8605,,38086160.02,,,783755340.3,
2001,189,FILE,20,STATIONARY,808257,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,72.0,,,,,8.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,576.0,58.0,,,,,13.0,1024.8605,,38086160.02,,,783755340.3,
2015,189,FILE,20,STATIONARY,816006,23-Jan-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,165.0,,,,,5.0,1602,1602,BOX FILE EXECUTIVE LARGE EAGLE (Consumable-Local),NOS,825.0,2.0,,,,,5.0,825.0,,38086160.02,,,783755340.3,
2025,189,FILE,20,STATIONARY,827427,09-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,89.7721,,,,,6.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,538.6326,4.0,,,,,6.0,538.6326,,38086160.02,,,783755340.3,
2031,189,FILE,20,STATIONARY,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,72.0,,,,,20.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,1440.0,110.0,,,,,60.0,4710.920846,,38086160.02,,,783755340.3,
2032,189,FILE,20,STATIONARY,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,91.54604231,,,,,20.0,22457,22457,BOX FILE KORONA (Consumable-Local),PCS,1830.920846,50.0,,,,,60.0,4710.920846,,38086160.02,,,783755340.3,
2033,189,FILE,20,STATIONARY,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,72.0,,,,,20.0,5005,5005,FIBRE PAPER CLIP FILE (Consumable-Local),NOS,1440.0,34.0,,,,,60.0,4710.920846,,38086160.02,,,783755340.3,
2059,189,FILE,20,STATIONARY,862335,06-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,75.0,,,,,15.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,1125.0,2.0,,,,,15.0,1125.0,,38086160.02,,,783755340.3,
2091,189,FILE,20,STATIONARY,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,75.0,,,,,20.0,16707,16707,FILE (RING FILE) (Consumable-Local),NOS,1500.0,64.0,,,,,40.0,5140.0,,38086160.02,,,783755340.3,
2092,189,FILE,20,STATIONARY,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,182.0,,,,,20.0,1602,1602,BOX FILE EXECUTIVE LARGE EAGLE (Consumable-Local),NOS,3640.0,15.0,,,,,40.0,5140.0,,38086160.02,,,783755340.3,
2112,191,FILTER,18,MECHANICAL,812391,11-Jan-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,550.0,,,,,1.0,7488921001,7488921001,OIL FILTER (PART# 15601-76009-71) (---) (L-C) (Consumable-Local),NOS,550.0,1.0,,,,,1.0,550.0,,38086160.02,,,783755340.3,
2113,191,FILTER,18,MECHANICAL,825808,03-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,550.0,,,,,1.0,7488921001,7488921001,OIL FILTER (PART# 15601-76009-71) (---) (L-C) (Consumable-Local),NOS,550.0,0.0,,,,,1.0,550.0,,38086160.02,,,783755340.3,
2117,191,FILTER,18,MECHANICAL,855581,03-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,550.0,,,,,1.0,7488921001,7488921001,OIL FILTER (PART# 15601-76009-71) (---) (L-C) (Consumable-Local),NOS,550.0,1.0,,,,,1.0,550.0,,38086160.02,,,783755340.3,
2120,191,FILTER,18,MECHANICAL,876006,30-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,550.0,,,,,1.0,7488921001,7488921001,OIL FILTER (PART# 15601-76009-71) (---) (L-C) (Consumable-Local),NOS,550.0,0.0,,,,,1.0,550.0,,38086160.02,,,783755340.3,
2135,193,FITTING,18,MECHANICAL,873569,20-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,180.0,,,,,4.0,7447521001,7447521001,PNEUMATIC TEE 14X14MM (---) (L-C) (Consumable-Local),NOS,720.0,26.0,,,,,13.0,5277.0,,38086160.02,,,783755340.3,
2136,193,FITTING,18,MECHANICAL,873569,20-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,539.0,,,,,3.0,7745221001,7745221001,PNEUMATIC TEE 14XX8X8MM (---) (L-C) (Consumable-Local),NOS,1617.0,15.0,,,,,13.0,5277.0,,38086160.02,,,783755340.3,
2137,193,FITTING,18,MECHANICAL,873569,20-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,441.0,,,,,3.0,7745121001,7745121001,PNEUMATIC SOCKET 14X8MM (---) (L-C) (Consumable-Local),NOS,1323.0,29.0,,,,,13.0,5277.0,,38086160.02,,,783755340.3,
2138,193,FITTING,18,MECHANICAL,873569,20-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,539.0,,,,,3.0,7745021001,7745021001,PNEUMATIC TEE 14XX14X8MM (---) (L-C) (Consumable-Local),NOS,1617.0,27.0,,,,,13.0,5277.0,,38086160.02,,,783755340.3,
2146,193,FITTING,19,"HARDWARE MATERIAL, PIPE & FITTINGS",869050,01-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,9.464328633,,,,,100.0,6156321001,6156321001,"PVC CONDUIT PIPE FITTING "" (---) (L-C) (Consumable-Local)",RFT,946.4328633,1395.68,,,,,100.0,946.4328633,,38086160.02,,,783755340.3,
2306,206,GENERAL,11,SPARE PARTS,828529,13-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,24.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,1567.013182,280.0,,,,,24.0,1567.013182,,38086160.02,,,783755340.3,
2309,206,GENERAL,11,SPARE PARTS,830694,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,24.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,1567.013182,256.0,,,,,24.0,1567.013182,,38086160.02,,,783755340.3,
2312,206,GENERAL,11,SPARE PARTS,832551,29-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,244.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2316,206,GENERAL,11,SPARE PARTS,834911,10-Apr-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,232.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2317,206,GENERAL,11,SPARE PARTS,835852,12-Apr-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,220.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2323,206,GENERAL,11,SPARE PARTS,838780,24-Apr-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,208.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2325,206,GENERAL,11,SPARE PARTS,840773,03-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,24.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,1567.013182,184.0,,,,,24.0,1567.013182,,38086160.02,,,783755340.3,
2329,206,GENERAL,11,SPARE PARTS,845108,25-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,172.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2333,206,GENERAL,11,SPARE PARTS,846407,29-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,160.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2340,206,GENERAL,11,SPARE PARTS,849540,12-Jun-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,148.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2348,206,GENERAL,11,SPARE PARTS,855841,09-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,88.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2349,206,GENERAL,11,SPARE PARTS,857968,14-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,76.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2354,206,GENERAL,11,SPARE PARTS,864435,13-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,65.29221591,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,783.5065909,40.0,,,,,12.0,783.5065909,,38086160.02,,,783755340.3,
2358,206,GENERAL,11,SPARE PARTS,865894,21-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,328.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2365,206,GENERAL,11,SPARE PARTS,868306,30-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,316.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2369,206,GENERAL,11,SPARE PARTS,869673,06-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,304.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2383,206,GENERAL,11,SPARE PARTS,873434,20-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,292.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2385,206,GENERAL,11,SPARE PARTS,873927,21-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,280.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2394,206,GENERAL,11,SPARE PARTS,875126,25-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,268.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2396,206,GENERAL,11,SPARE PARTS,876784,05-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,256.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2397,206,GENERAL,11,SPARE PARTS,877740,06-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,244.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2400,206,GENERAL,11,SPARE PARTS,878202,07-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,2100.0,,,,,2.0,20479,20479,PLATE COMPLETE (M-078) (CUTTING MA (Consumable-Local),PCS,4200.0,10.0,,,,,2.0,4200.0,,38086160.02,,,783755340.3,
2402,206,GENERAL,11,SPARE PARTS,879837,15-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,220.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2405,206,GENERAL,11,SPARE PARTS,881022,18-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,208.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2408,206,GENERAL,11,SPARE PARTS,883549,28-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,196.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2409,206,GENERAL,11,SPARE PARTS,884335,01-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,184.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2410,206,GENERAL,11,SPARE PARTS,886147,08-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,2100.0,,,,,2.0,20479,20479,PLATE COMPLETE (M-078) (CUTTING MA (Consumable-Local),PCS,4200.0,8.0,,,,,2.0,4200.0,,38086160.02,,,783755340.3,
2411,206,GENERAL,11,SPARE PARTS,886170,08-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,172.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2414,206,GENERAL,11,SPARE PARTS,887206,12-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,160.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2416,206,GENERAL,11,SPARE PARTS,888837,18-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,148.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2422,206,GENERAL,11,SPARE PARTS,890984,27-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,67.68143717,,,,,12.0,19256,19256,CUTTING BLADE 10'' (CUTTING MACHIN (Consumable-Local),PCS,812.177246,136.0,,,,,12.0,812.177246,,38086160.02,,,783755340.3,
2575,206,GENERAL,21,GENERAL MATERIAL,792371,24-Oct-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,8.8,,,,,3.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,26.4,67.0,,,,,3.0,26.4,,38086160.02,,,783755340.3,
2576,206,GENERAL,21,GENERAL MATERIAL,792372,24-Oct-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,8.8,,,,,1.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,8.8,67.0,,,,,1.0,8.8,,38086160.02,,,783755340.3,
2627,206,GENERAL,21,GENERAL MATERIAL,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,8.8,,,,,10.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,88.0,23.0,,,,,23.0,1506.325714,,38086160.02,,,783755340.3,
2628,206,GENERAL,21,GENERAL MATERIAL,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,30.404,,,,,10.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,304.04,81.0,,,,,23.0,1506.325714,,38086160.02,,,783755340.3,
2629,206,GENERAL,21,GENERAL MATERIAL,808255,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,371.4285714,,,,,3.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,1114.285714,14.0,,,,,23.0,1506.325714,,38086160.02,,,783755340.3,
2630,206,GENERAL,21,GENERAL MATERIAL,808257,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,371.4285714,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,371.4285714,14.0,,,,,4.0,462.6405714,,38086160.02,,,783755340.3,
2631,206,GENERAL,21,GENERAL MATERIAL,808257,26-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,30.404,,,,,3.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,91.212,81.0,,,,,4.0,462.6405714,,38086160.02,,,783755340.3,
2684,206,GENERAL,21,GENERAL MATERIAL,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,30.404,,,,,6.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,182.424,21.0,,,,,9.0,1303.476632,,38086160.02,,,783755340.3,
2685,206,GENERAL,21,GENERAL MATERIAL,830424,22-Mar-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,373.6842105,,,,,3.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,1121.052632,16.0,,,,,9.0,1303.476632,,38086160.02,,,783755340.3,
2751,206,GENERAL,21,GENERAL MATERIAL,860822,30-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,373.6842105,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,373.6842105,6.0,,,,,1.0,373.6842105,,38086160.02,,,783755340.3,
2753,206,GENERAL,21,GENERAL MATERIAL,861112,31-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,373.6842105,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,373.6842105,5.0,,,,,1.0,373.6842105,,38086160.02,,,783755340.3,
2757,206,GENERAL,21,GENERAL MATERIAL,862335,06-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,99.0,,,,,20.0,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,1980.0,17.0,,,,,25.0,2828.226006,,38086160.02,,,783755340.3,
2758,206,GENERAL,21,GENERAL MATERIAL,862335,06-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,374.6130031,,,,,2.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,749.2260062,5.0,,,,,25.0,2828.226006,,38086160.02,,,783755340.3,
2759,206,GENERAL,21,GENERAL MATERIAL,862335,06-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,33.0,,,,,3.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,99.0,3.0,,,,,25.0,2828.226006,,38086160.02,,,783755340.3,
2827,206,GENERAL,21,GENERAL MATERIAL,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,33.0,,,,,6.0,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,198.0,42.0,,,,,13.0,992.0,,38086160.02,,,783755340.3,
2828,206,GENERAL,21,GENERAL MATERIAL,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,375.0,,,,,2.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,750.0,9.0,,,,,13.0,992.0,,38086160.02,,,783755340.3,
2829,206,GENERAL,21,GENERAL MATERIAL,874754,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,8.8,,,,,5.0,21287,21287,THUMB PIN (I NO.2219) (Consumable-Local),PKT,44.0,1.0,,,,,13.0,992.0,,38086160.02,,,783755340.3,
2834,206,GENERAL,21,GENERAL MATERIAL,874886,24-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,130.0,,,,,20.0,19790,19790,KEROSINE OIL (Consumable-Local),LTR,2600.0,0.0,,,,,20.0,2600.0,,38086160.02,,,783755340.3,
2847,206,GENERAL,21,GENERAL MATERIAL,878061,11-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,375.0,,,,,1.0,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,375.0,0.0,,,,,1.0,375.0,,38086160.02,,,783755340.3,
2890,211,GLOVES,21,GENERAL MATERIAL,866767,24-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,5200.0,,,,,2.0,22486,22486,MESH GLOVES (SS) (Consumable-Local),NOS,10400.0,9.0,,,,,4.0,10610.0,,38086160.02,,,783755340.3,
2891,211,GLOVES,21,GENERAL MATERIAL,866767,24-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,105.0,,,,,2.0,12054,12054,"RUBBER GLOVES 12"" YELLOW MULTICARE MALAYSIA (Consumable-Local)",PRS,210.0,6.0,,,,,4.0,10610.0,,38086160.02,,,783755340.3,
2895,211,GLOVES,21,GENERAL MATERIAL,878655,09-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,5200.0,,,,,1.0,22486,22486,MESH GLOVES (SS) (Consumable-Local),NOS,5200.0,7.0,,,,,1.0,5200.0,,38086160.02,,,783755340.3,
2911,214,GREASE,12,"LUBRICATION, OIL GREASE, & CHEMICAL",889181,19-Nov-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,5128.2,,,,,1.0,7980921006,7980921006,GREASE MOBIL POLYREX EM ELECTRIC MOTOR BEARING BLUE 13.7 OZ TUBE (MOBIL) (L-C) (Consumable-Local),NOS,5128.2,4.0,,,,,1.0,5128.2,,38086160.02,,,783755340.3,
2923,217,GUAGE,11,SPARE PARTS,845341,25-May-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,1700.0,,,,,1.0,19618,19618,"GUAGE 1-1/4"" (TWO NEEDLE) (Consumable-Local)",SET,1700.0,0.0,,,,,1.0,1700.0,,38086160.02,,,783755340.3,
2987,221,HAMMER,16,TOOLS & INSTRUMENTS,836487,14-Apr-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,1287.0,,,,,2.0,6330,6330,HAMMER 5 KG (Consumable-Local),NOS,2574.0,0.0,,,,,2.0,2574.0,,38086160.02,,,783755340.3,
2994,227,HELMET,21,GENERAL MATERIAL,806914,23-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,280.0,,,,,1.0,5192,5192,FIRE & SAFETY HELMET PLASTIC YELLOW (Consumable-Local),NOS,280.0,11.0,,,,,1.0,280.0,,38086160.02,,,783755340.3,
3338,234,HOOTER,17,ELECTRICAL,806914,23-Dec-20,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,575.0,,,,,2.0,6726,6726,HOOTER 220 V MINI SIRON (Consumable-Local),NOS,1150.0,6.0,,,,,2.0,1150.0,,38086160.02,,,783755340.3,
3344,234,HOOTER,17,ELECTRICAL,852839,24-Jun-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,575.0,,,,,4.0,6726,6726,HOOTER 220 V MINI SIRON (Consumable-Local),NOS,2300.0,10.0,,,,,4.0,2300.0,,38086160.02,,,783755340.3,
3347,234,HOOTER,17,ELECTRICAL,869050,01-Sep-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,575.0,,,,,2.0,6726,6726,HOOTER 220 V MINI SIRON (Consumable-Local),NOS,1150.0,6.0,,,,,2.0,1150.0,,38086160.02,,,783755340.3,
